71,"[[979.1903686523438, 329.8816833496094, 997.5803833007812, 390.3164367675781]]"
72,"[[232.89712524414062, 657.74267578125, 1080.0460205078125, 719.3857421875]]"
73,"[[186.06890869140625, 658.5152587890625, 1056.696044921875, 719.3800048828125], [239.72665405273438, 658.4093017578125, 1074.7974853515625, 719.1126708984375]]"
74,"[[258.2162780761719, 658.4574584960938, 1073.9871826171875, 719.2548217773438], [252.28973388671875, 658.494384765625, 1074.570556640625, 718.6829833984375], [255.34466552734375, 658.5100708007812, 1078.547119140625, 718.9475708007812], [344.30340576171875, 658.226318359375, 1078.48876953125, 718.1639404296875], [257.5052795410156, 658.6535034179688, 1075.379150390625, 718.3759155273438], [250.24664306640625, 658.5711059570312, 1076.732421875, 718.2807006835938], [246.7457275390625, 658.6455078125, 1076.3687744140625, 717.854736328125], [255.76998901367188, 659.2853393554688, 1069.611572265625, 717.9891967773438]]"
75,"[[909.4077758789062, 148.5633544921875, 1277.218017578125, 684.4888305664062], [923.2466430664062, 139.63897705078125, 1275.1949462890625, 672.434326171875], [945.7960205078125, 155.32571411132812, 1278.2012939453125, 693.9998779296875], [972.404052734375, 160.28121948242188, 1278.011962890625, 692.7069091796875], [973.7210693359375, 155.066162109375, 1277.4771728515625, 689.8162231445312], [1003.5415649414062, 167.00711059570312, 1279.5396728515625, 707.716064453125]]"
76,"[[250.50033569335938, 291.3492431640625, 299.6861877441406, 406.08868408203125], [237.61822509765625, 291.3766174316406, 288.7030029296875, 407.8608703613281], [184.7784881591797, 286.9860534667969, 226.80149841308594, 422.6604919433594], [170.7376708984375, 290.18408203125, 196.89901733398438, 418.6619873046875], [164.4569854736328, 285.20452880859375, 210.30162048339844, 427.46722412109375], [152.98936462402344, 289.47174072265625, 188.4938201904297, 420.97674560546875], [143.7517852783203, 280.17535400390625, 193.51744079589844, 432.44305419921875], [94.24748992919922, 278.74298095703125, 146.36981201171875, 444.28314208984375], [78.79307556152344, 278.08074951171875, 132.4139862060547, 448.23260498046875], [50.855796813964844, 277.30572509765625, 112.37618255615234, 452.009521484375], [20.331066131591797, 273.1595764160156, 83.16539001464844, 457.8959045410156], [0.43419456481933594, 284.9212341308594, 37.103302001953125, 457.8391418457031]]"
77,"[[354.41668701171875, 323.18505859375, 486.4891357421875, 360.16961669921875]]"
78,"[[223.85508728027344, 289.7358703613281, 277.33856201171875, 411.8717346191406], [210.05697631835938, 285.1418151855469, 264.2090148925781, 414.5156555175781], [172.44503784179688, 280.187744140625, 232.80435180664062, 422.9271240234375], [161.56063842773438, 279.49853515625, 222.3414306640625, 424.41241455078125], [141.84085083007812, 278.1773681640625, 205.74212646484375, 429.5267333984375], [121.83283996582031, 276.40203857421875, 188.1581268310547, 431.63092041015625], [91.75809478759766, 271.29541015625, 161.12289428710938, 438.5955810546875], [54.434207916259766, 267.00396728515625, 130.61416625976562, 443.16949462890625], [44.92322540283203, 265.6165771484375, 122.94835662841797, 446.7337646484375], [15.426834106445312, 262.5622863769531, 96.4207763671875, 451.5821228027344], [0.0, 259.89337158203125, 67.57255554199219, 458.486328125]]"
79,"[[1102.3250732421875, 327.15020751953125, 1278.3814697265625, 712.5314331054688], [1138.9952392578125, 386.69354248046875, 1279.0963134765625, 713.1458129882812], [1207.4637451171875, 490.8603515625, 1279.0667724609375, 716.6478271484375]]"
80,"[[322.79180908203125, 326.3355712890625, 433.830322265625, 365.7733154296875]]"
81,"[[238.27691650390625, 655.9432983398438, 1077.848876953125, 718.6541137695312]]"
82,"[[395.67340087890625, 322.7999267578125, 510.6065673828125, 364.16583251953125], [397.791259765625, 325.43438720703125, 514.0530395507812, 364.07769775390625], [395.89129638671875, 322.03485107421875, 513.8364868164062, 363.3868408203125], [393.46954345703125, 320.66229248046875, 518.65576171875, 362.6502685546875], [398.4205627441406, 322.20831298828125, 519.990966796875, 363.49566650390625], [398.10791015625, 319.5632629394531, 524.8558349609375, 363.7073669433594], [398.4395751953125, 321.2099304199219, 526.6227416992188, 364.4974060058594], [396.23876953125, 323.1639404296875, 530.3440551757812, 365.70135498046875], [394.30609130859375, 324.2991638183594, 533.1023559570312, 366.8212585449219], [394.537353515625, 325.1153564453125, 535.2489624023438, 368.3614501953125], [395.53533935546875, 326.38812255859375, 537.0155029296875, 370.2591552734375], [395.6343994140625, 326.90869140625, 538.4217529296875, 371.502197265625], [391.55133056640625, 327.6268310546875, 542.4521484375, 373.152099609375], [409.33074951171875, 329.1625671386719, 545.6786499023438, 373.6568908691406], [412.0625, 329.03863525390625, 548.4588623046875, 375.30853271484375], [413.5058898925781, 329.1469421386719, 552.4197998046875, 376.0929870605469], [401.9856872558594, 329.47454833984375, 555.2392578125, 377.067138671875], [415.5809020996094, 329.3802490234375, 560.1249389648438, 378.5579833984375], [407.04412841796875, 328.3533020019531, 563.5426025390625, 377.8834533691406], [410.4305114746094, 327.7696228027344, 566.6896362304688, 378.1873474121094], [412.07366943359375, 326.8333740234375, 569.4627075195312, 379.2957763671875], [411.16363525390625, 327.3633728027344, 572.4086303710938, 380.3307800292969], [414.3052978515625, 327.33880615234375, 579.1268920898438, 380.825927734375], [416.4999084472656, 327.6370544433594, 582.7919311523438, 382.3055725097656], [417.2503662109375, 327.44903564453125, 587.355224609375, 382.7542724609375], [419.988525390625, 327.8406982421875, 592.070556640625, 383.484619140625], [425.1793212890625, 328.5541076660156, 597.0133056640625, 385.4894104003906], [427.0049133300781, 328.4465637207031, 600.3495483398438, 385.3888854980469], [430.21356201171875, 328.2236633300781, 605.3788452148438, 385.1496276855469], [434.07061767578125, 328.88482666015625, 611.1957397460938, 386.08197021484375], [437.6540832519531, 327.6876525878906, 616.4747924804688, 387.0046691894531], [441.8292236328125, 328.25311279296875, 622.037841796875, 388.2498779296875], [444.766357421875, 328.0949401855469, 627.0367431640625, 389.7153625488281], [449.4582824707031, 329.4711608886719, 634.6455078125, 390.7329406738281], [452.0833435058594, 328.11260986328125, 638.012939453125, 391.11383056640625], [457.4959716796875, 329.33612060546875, 644.2066650390625, 392.07623291015625], [462.71185302734375, 328.8388366699219, 648.3428344726562, 391.9791564941406], [466.51641845703125, 329.79937744140625, 653.9525756835938, 394.17791748046875], [468.9520568847656, 329.335205078125, 658.9061279296875, 393.90838623046875], [470.3616638183594, 330.6502380371094, 666.1678466796875, 396.0551452636719], [479.24212646484375, 330.4457092285156, 668.7826538085938, 397.1068420410156], [483.8583984375, 329.9663391113281, 671.42919921875, 397.2157287597656], [491.7742614746094, 330.053955078125, 674.435791015625, 398.23492431640625], [497.37249755859375, 329.50146484375, 674.5719604492188, 398.2156982421875], [504.97760009765625, 330.5206604003906, 678.8812866210938, 398.6735534667969], [509.7242736816406, 329.72894287109375, 681.013427734375, 399.378173828125], [628.8699951171875, 318.67840576171875, 674.4439697265625, 347.33074951171875], [513.2545166015625, 330.8944396972656, 684.6864013671875, 399.9315490722656], [628.2984619140625, 319.41595458984375, 679.447998046875, 347.35595703125], [520.3843994140625, 329.7940673828125, 687.953125, 399.700927734375], [627.73486328125, 318.64727783203125, 680.191650390625, 348.056640625], [526.7163696289062, 330.03369140625, 690.2684936523438, 399.6396484375], [625.1923828125, 318.0390930175781, 676.4725341796875, 346.0832214355469], [535.0518798828125, 329.15472412109375, 689.41015625, 399.05596923828125], [624.948974609375, 317.5150146484375, 680.8685302734375, 347.2510986328125], [537.8228759765625, 329.2437744140625, 689.690185546875, 399.66265869140625], [628.3352661132812, 319.1044921875, 681.4822387695312, 346.90692138671875], [543.8328857421875, 329.46649169921875, 689.9833984375, 399.66650390625], [624.188720703125, 318.4708251953125, 680.2822265625, 348.235107421875], [547.8464965820312, 329.4912414550781, 689.9900512695312, 399.8542785644531], [619.5189208984375, 317.15728759765625, 678.4891357421875, 348.215576171875], [553.1488037109375, 327.5764465332031, 689.8988037109375, 400.4909973144531], [558.4771118164062, 329.0462646484375, 689.4379272460938, 400.0677490234375], [563.2945556640625, 328.7835998535156, 688.68896484375, 399.3154602050781], [568.1427001953125, 327.172607421875, 688.14990234375, 399.38787841796875], [573.4259033203125, 327.3941650390625, 686.98828125, 400.048583984375], [576.5686645507812, 326.9954833984375, 686.5642700195312, 399.86749267578125], [612.8466186523438, 315.5582275390625, 651.0256958007812, 331.1014404296875], [579.1152954101562, 326.6169738769531, 685.0902709960938, 399.6589050292969], [581.7937622070312, 327.52728271484375, 683.3417358398438, 399.88726806640625], [608.1287231445312, 316.33514404296875, 651.5892944335938, 332.32318115234375], [584.044677734375, 328.3659362792969, 681.26171875, 399.4798889160156], [606.3754272460938, 316.2134704589844, 648.3018188476562, 332.4638977050781], [585.3671875, 327.7403869628906, 679.893798828125, 399.2815246582031], [603.680908203125, 316.40338134765625, 645.1610107421875, 333.09326171875], [586.409423828125, 325.7991638183594, 677.0323486328125, 399.4922790527344], [599.3597412109375, 315.7925720214844, 637.420166015625, 333.9300842285156], [586.8765869140625, 321.531494140625, 675.7552490234375, 400.79937744140625], [586.34423828125, 325.4139404296875, 671.3778076171875, 401.93084716796875], [596.741943359375, 316.4757385253906, 631.377685546875, 334.6659851074219], [585.6843872070312, 324.26580810546875, 668.9426879882812, 402.27301025390625], [585.8911743164062, 324.3369140625, 668.7632446289062, 402.330078125], [585.3087158203125, 325.6826477050781, 667.8218994140625, 401.7277526855469], [585.2626342773438, 325.8270568847656, 667.4397583007812, 401.8395690917969], [583.032958984375, 329.5254821777344, 666.8787841796875, 399.8498229980469], [586.8902587890625, 316.1647644042969, 624.6019287109375, 347.1853332519531], [581.5946655273438, 330.01995849609375, 665.1668090820312, 398.67352294921875], [583.5934448242188, 315.61627197265625, 624.1797485351562, 353.58026123046875], [580.1334838867188, 327.0224914550781, 661.6992797851562, 398.8407287597656], [579.1867065429688, 315.25567626953125, 618.4722290039062, 354.72198486328125], [577.56787109375, 325.18603515625, 660.502197265625, 397.7139892578125], [577.4103393554688, 315.5262145996094, 616.3886108398438, 351.7464294433594], [575.699951171875, 321.82684326171875, 657.8909912109375, 394.59332275390625], [576.2233276367188, 314.1387634277344, 612.9674682617188, 342.6764221191406], [574.1988525390625, 322.39801025390625, 656.2449951171875, 393.64459228515625], [572.2464599609375, 323.3166809082031, 652.100341796875, 392.3849182128906], [568.6015625, 313.10369873046875, 605.7410888671875, 353.04486083984375], [624.54931640625, 315.8891906738281, 657.0201416015625, 346.5841979980469], [567.86962890625, 319.7431640625, 649.170166015625, 391.64892578125], [620.6952514648438, 314.43707275390625, 654.5208129882812, 344.5614013671875], [566.1226196289062, 318.55419921875, 645.4425659179688, 389.42333984375], [621.5069580078125, 315.212158203125, 654.4234619140625, 343.99102783203125], [562.9207763671875, 318.634521484375, 642.4320068359375, 388.8265380859375], [622.2337646484375, 315.2845764160156, 653.846923828125, 343.9767761230469], [561.6156005859375, 310.1258544921875, 600.8955078125, 347.177490234375], [560.2455444335938, 316.64239501953125, 639.7905883789062, 387.62994384765625], [620.870361328125, 313.765625, 651.1123046875, 343.173583984375], [558.0554809570312, 315.8819885253906, 637.5845336914062, 388.3013000488281], [616.8153076171875, 315.37744140625, 651.4937744140625, 345.98193359375], [555.8858642578125, 315.7108154296875, 635.254638671875, 388.82373046875], [614.4210205078125, 316.1117248535156, 649.9622802734375, 346.1048889160156], [552.0307006835938, 323.52685546875, 630.5729370117188, 389.7236328125], [611.5023193359375, 317.9798583984375, 649.7484130859375, 348.17657470703125], [586.0987548828125, 317.89410400390625, 646.80224609375, 355.784912109375], [550.2970581054688, 323.38763427734375, 628.8740844726562, 389.32989501953125], [611.1217041015625, 318.2774353027344, 649.8170166015625, 348.9692077636719], [548.4195556640625, 322.5992736816406, 627.2427978515625, 389.6266784667969], [608.7078857421875, 319.59326171875, 649.29296875, 348.8553466796875], [548.1141967773438, 323.04937744140625, 625.4107055664062, 388.17828369140625], [610.0525512695312, 319.0503845214844, 649.5317993164062, 349.3874816894531], [547.013916015625, 322.7073059082031, 624.818359375, 387.5292663574219], [610.855712890625, 319.8233947753906, 650.5457763671875, 350.8346862792969], [547.1565551757812, 321.0664367675781, 623.8998413085938, 387.5525817871094], [611.2214965820312, 319.6259765625, 651.2716674804688, 351.104248046875], [546.6949462890625, 325.44873046875, 622.5113525390625, 387.20379638671875], [611.19580078125, 319.8957824707031, 653.273681640625, 351.1250915527344], [546.7080078125, 325.40814208984375, 622.05517578125, 386.8533935546875], [611.7756958007812, 321.02178955078125, 654.0324096679688, 350.712890625], [547.0568237304688, 325.0431213378906, 621.8549194335938, 385.8037414550781], [612.197021484375, 321.0716552734375, 656.407958984375, 350.82342529296875], [560.1814575195312, 316.6759338378906, 592.0437622070312, 330.5921936035156], [548.321533203125, 325.8045654296875, 622.0791015625, 385.01971435546875], [612.7642822265625, 322.07757568359375, 659.3883056640625, 352.60736083984375], [549.187744140625, 321.77008056640625, 621.9964599609375, 384.53558349609375], [620.6433715820312, 322.4572448730469, 661.8023071289062, 352.7179260253906], [603.11572265625, 320.45489501953125, 628.4881591796875, 339.98406982421875], [550.8726196289062, 318.5157775878906, 623.2506713867188, 383.8199157714844], [622.9325561523438, 323.12353515625, 664.7559204101562, 351.82476806640625], [605.7474365234375, 320.9512023925781, 629.1710205078125, 340.3686218261719], [552.248779296875, 317.2815246582031, 623.935546875, 383.2055969238281], [625.7002563476562, 320.91766357421875, 668.6876831054688, 351.53662109375], [606.83349609375, 319.9853210449219, 630.0955810546875, 341.6080627441406], [553.8749389648438, 320.2315368652344, 625.4808959960938, 382.8336486816406], [625.9795532226562, 320.8540344238281, 672.1760864257812, 352.1537170410156], [606.9926147460938, 319.3160400390625, 630.1199340820312, 339.9874267578125], [607.4974975585938, 319.136962890625, 648.6732788085938, 345.963134765625], [555.9370727539062, 317.72637939453125, 626.7175903320312, 382.906005859375], [626.3441772460938, 320.2006530761719, 675.0652465820312, 352.6270446777344], [610.5739135742188, 318.5948486328125, 633.5508422851562, 342.01654052734375], [578.2344970703125, 319.635009765625, 669.166259765625, 361.2108154296875], [559.462646484375, 319.64013671875, 626.832763671875, 382.53948974609375], [627.0623779296875, 321.7917785644531, 677.40673828125, 350.8180847167969], [618.0053100585938, 321.3104553222656, 644.5537719726562, 339.8052062988281], [560.6032104492188, 317.2153015136719, 630.4961547851562, 382.5362854003906], [618.3709106445312, 321.64129638671875, 645.0907592773438, 343.8677978515625], [564.2857666015625, 318.61346435546875, 629.176513671875, 381.68548583984375], [618.644775390625, 321.0541687011719, 649.8309326171875, 347.8350524902344], [564.5782470703125, 319.3506774902344, 632.73583984375, 380.8446350097656], [620.6793823242188, 321.16668701171875, 651.2682495117188, 347.26348876953125], [566.935302734375, 318.1856689453125, 634.4356689453125, 380.296630859375], [627.0626831054688, 321.32183837890625, 656.6671752929688, 346.4774169921875], [568.0846557617188, 319.1790771484375, 635.0986938476562, 379.727783203125], [628.6406860351562, 322.0788879394531, 659.7533569335938, 344.4219055175781], [650.5375366210938, 323.5821533203125, 699.3114624023438, 357.42626953125], [629.6130981445312, 321.8292236328125, 660.3952026367188, 343.530029296875], [653.0361328125, 323.9234924316406, 701.631103515625, 356.6487731933594], [636.5247802734375, 321.62933349609375, 660.89208984375, 342.72381591796875], [653.353759765625, 321.22576904296875, 705.67724609375, 355.99066162109375], [637.8823852539062, 319.93182373046875, 661.7680053710938, 342.912109375], [659.6785278320312, 320.9244384765625, 709.0309448242188, 355.87274169921875], [645.8548583984375, 320.5307312011719, 672.6414794921875, 346.2463073730469], [663.6477661132812, 321.1351318359375, 713.1609497070312, 356.3990478515625], [645.8136596679688, 318.6120910644531, 676.7389526367188, 346.3061828613281], [639.1361083984375, 318.94219970703125, 660.541748046875, 340.4818115234375], [664.3076171875, 319.56866455078125, 717.4486083984375, 356.3040771484375], [649.6475219726562, 316.6724548339844, 680.6879272460938, 344.5917663574219], [634.3945922851562, 317.3414611816406, 662.5650024414062, 341.6299743652344], [667.2561645507812, 319.5487365722656, 718.9614868164062, 356.7326354980469], [647.3060302734375, 318.401123046875, 680.4715576171875, 343.7264404296875], [638.9708862304688, 320.40728759765625, 662.9894409179688, 341.38671875], [669.5514526367188, 320.7104797363281, 721.5908813476562, 358.0156555175781], [650.2898559570312, 321.19708251953125, 680.0114135742188, 342.61810302734375], [640.3219604492188, 322.470703125, 663.3574829101562, 340.93157958984375], [668.2601928710938, 320.11322021484375, 723.6892700195312, 359.07843017578125], [646.7119140625, 318.9278564453125, 680.2005615234375, 341.98193359375], [641.1936645507812, 320.15948486328125, 665.4884643554688, 340.01409912109375], [676.7139282226562, 323.40582275390625, 729.6386108398438, 362.85552978515625], [658.7298583984375, 322.2327880859375, 691.0313720703125, 350.4512939453125], [651.0525512695312, 320.9609680175781, 675.6566772460938, 343.2796325683594], [638.7803955078125, 320.3236083984375, 666.0535888671875, 341.3258056640625], [677.757568359375, 324.3005676269531, 730.046630859375, 363.4612731933594], [660.3595581054688, 323.07476806640625, 691.5039672851562, 351.05718994140625], [651.1992797851562, 320.9771728515625, 675.0974731445312, 343.92041015625], [639.61279296875, 321.214111328125, 664.3125, 341.89923095703125], [603.6253051757812, 317.7312316894531, 640.9441528320312, 339.4192199707031], [589.5748901367188, 325.4018859863281, 649.4197387695312, 379.0648498535156], [661.9435424804688, 324.8535461425781, 691.4757690429688, 350.8880920410156], [640.4541625976562, 324.11419677734375, 663.7581176757812, 343.01416015625], [590.81884765625, 323.38275146484375, 650.275390625, 379.32415771484375], [591.3599243164062, 325.1109313964844, 650.8190307617188, 379.7117614746094], [592.6990356445312, 324.97412109375, 651.4898071289062, 379.590576171875], [593.7405395507812, 324.5469055175781, 652.2634887695312, 378.7661437988281], [594.3978271484375, 324.0464782714844, 652.887939453125, 376.8428649902344]]"
83,"[[307.953369140625, 324.8681640625, 430.1317138671875, 370.6505126953125], [305.42449951171875, 325.1037902832031, 435.84332275390625, 370.7106018066406], [304.33984375, 324.65887451171875, 429.07879638671875, 364.29296875], [297.3343811035156, 322.2774353027344, 427.3589172363281, 363.0116882324219], [288.3387451171875, 320.078125, 425.9742431640625, 363.57861328125], [283.97698974609375, 320.0345458984375, 424.36572265625, 364.012451171875], [277.21173095703125, 322.6219177246094, 417.35748291015625, 365.8755187988281], [270.14691162109375, 323.0139465332031, 419.31683349609375, 367.4126281738281], [264.30987548828125, 324.4111328125, 404.1474609375, 368.2236328125], [257.5853271484375, 325.6683044433594, 408.30657958984375, 371.0674743652344], [247.61590576171875, 327.1131286621094, 397.49664306640625, 372.1159362792969], [241.5652313232422, 328.20196533203125, 397.174072265625, 375.2320556640625], [235.733642578125, 328.3494873046875, 391.00567626953125, 376.594970703125], [232.40953063964844, 328.1531677246094, 388.95440673828125, 377.6694641113281], [225.0171356201172, 329.922119140625, 384.89935302734375, 379.0390625], [218.09487915039062, 330.61798095703125, 378.9384460449219, 380.11724853515625], [210.8223876953125, 330.7162170410156, 374.49322509765625, 381.1312561035156], [202.39511108398438, 329.824951171875, 373.2514953613281, 381.744140625], [192.88796997070312, 328.8219299316406, 368.3963928222656, 382.2151794433594], [184.694580078125, 329.3297119140625, 363.182861328125, 382.60589599609375], [174.73316955566406, 329.5367126464844, 359.3155517578125, 383.3084411621094], [168.99072265625, 329.9836120605469, 353.7607421875, 385.7313537597656], [159.37252807617188, 331.691650390625, 347.297607421875, 387.73309326171875], [148.52157592773438, 331.6053161621094, 344.2702331542969, 388.9206848144531], [138.2794647216797, 332.251220703125, 335.39495849609375, 389.493896484375], [125.29731750488281, 333.1136779785156, 328.14453125, 392.4610290527344], [117.273193359375, 333.641845703125, 321.29022216796875, 393.89678955078125], [106.08027648925781, 334.2574157714844, 314.865234375, 395.4833679199219], [97.50410461425781, 334.0810852050781, 309.44683837890625, 398.1079406738281], [84.45037841796875, 334.3472900390625, 302.7305908203125, 398.9940185546875], [71.64227294921875, 334.5968017578125, 298.6954040527344, 400.6800537109375], [57.466949462890625, 333.7427673339844, 295.0557556152344, 403.2057189941406], [40.60107421875, 335.2281494140625, 285.2849426269531, 405.44073486328125], [31.004348754882812, 334.4522705078125, 278.11773681640625, 406.31005859375], [9.747352600097656, 333.91217041015625, 265.4267883300781, 408.35015869140625], [1.589599609375, 331.6953430175781, 260.982666015625, 409.9548034667969], [0.958526611328125, 332.630859375, 253.914306640625, 412.032958984375], [1.1026687622070312, 333.38623046875, 245.76388549804688, 413.0496826171875], [0.9225234985351562, 334.2409973144531, 235.70401000976562, 415.2516174316406], [0.8619461059570312, 332.37152099609375, 224.6077880859375, 415.3004150390625], [0.65167236328125, 332.31610107421875, 218.24365234375, 418.19580078125], [1.0882492065429688, 331.7700500488281, 203.87924194335938, 420.3850402832031], [0.8908157348632812, 332.05615234375, 196.59854125976562, 422.7406005859375], [3.3855133056640625, 333.2486877441406, 180.09600830078125, 425.9077453613281], [0.4617156982421875, 335.50396728515625, 172.12852478027344, 428.7225341796875], [0.5445632934570312, 338.71148681640625, 158.63888549804688, 433.78741455078125], [0.40718841552734375, 342.2855529785156, 142.60751342773438, 437.7775573730469], [0.49071502685546875, 345.8067321777344, 131.12521362304688, 441.1997375488281], [0.3064231872558594, 356.2555236816406, 112.43174743652344, 443.6817321777344], [0.1856231689453125, 360.9127502441406, 99.90017700195312, 445.4980163574219], [0.0, 366.8857421875, 83.99209594726562, 451.196533203125], [0.3960418701171875, 378.576416015625, 65.01235961914062, 454.781005859375], [0.10818290710449219, 388.1519470214844, 47.55376434326172, 455.9244689941406], [0.0, 393.5255126953125, 25.674039840698242, 444.52838134765625]]"
84,"[[234.21722412109375, 657.0559692382812, 1078.621337890625, 719.5267944335938]]"
85,"[[162.75125122070312, 342.2947692871094, 195.17111206054688, 380.4664001464844]]"
86,"[[137.7969207763672, 340.3925476074219, 180.03636169433594, 379.9672546386719]]"
87,"[[118.71246337890625, 342.2663269042969, 165.20550537109375, 381.0860900878906], [105.00965881347656, 340.8393859863281, 157.54148864746094, 382.7207336425781], [87.61638641357422, 342.0638427734375, 148.16990661621094, 383.40191650390625], [69.81783294677734, 339.9237976074219, 139.96185302734375, 384.8253479003906], [55.11790466308594, 342.0999755859375, 131.4393768310547, 385.6063232421875], [37.669517517089844, 338.4391174316406, 121.61359405517578, 388.3094787597656], [20.826271057128906, 341.5047912597656, 110.32160186767578, 390.9091491699219], [0.096588134765625, 341.9552917480469, 96.59429168701172, 394.9847106933594], [0.0218353271484375, 343.8271789550781, 89.77630615234375, 395.6830749511719], [1.6686859130859375, 342.1261291503906, 78.30784606933594, 396.4125061035156], [0.0, 348.158447265625, 67.22525024414062, 398.67108154296875], [0.0, 348.26409912109375, 56.21110534667969, 398.35345458984375], [0.04788780212402344, 348.1824951171875, 44.93488311767578, 401.25250244140625], [0.33002471923828125, 350.952392578125, 32.02685546875, 405.17498779296875], [0.06407880783081055, 356.94146728515625, 14.073196411132812, 395.9180908203125]]"
88,"[[947.5294189453125, 170.60073852539062, 1277.5687255859375, 698.3206787109375]]"
89,"[[628.8363037109375, 319.2445983886719, 678.206787109375, 348.8311462402344]]"
90,"[[868.293212890625, 679.6058959960938, 1074.8197021484375, 719.6058959960938]]"
91,"[[655.730712890625, 324.2463684082031, 682.841552734375, 348.0104064941406]]"
92,"[[185.2132568359375, 659.8381958007812, 1050.748291015625, 720.0]]"
93,"[[188.53115844726562, 658.7564697265625, 1066.0013427734375, 720.0], [188.36532592773438, 658.97607421875, 1063.7041015625, 720.0], [210.30203247070312, 658.3251953125, 1074.154296875, 720.0], [186.87747192382812, 658.2650146484375, 1065.079833984375, 720.0], [186.84378051757812, 658.6055297851562, 1065.7388916015625, 720.0], [216.41946411132812, 645.989990234375, 1082.624267578125, 720.0], [216.27182006835938, 647.8309326171875, 1083.8377685546875, 719.46875]]"
94,"[[185.47677612304688, 659.0386352539062, 1066.75927734375, 719.5051879882812], [212.323974609375, 658.7478637695312, 1075.7120361328125, 720.0], [207.8385009765625, 643.6597900390625, 1079.4798583984375, 720.0]]"
95,"[[186.22427368164062, 645.5709838867188, 1074.5330810546875, 720.0], [187.12933349609375, 640.6166381835938, 1074.628662109375, 720.0], [185.6968994140625, 649.6372680664062, 1055.568603515625, 719.9225463867188], [186.3768310546875, 657.3529052734375, 1065.700439453125, 720.0], [212.49032592773438, 644.7666015625, 1086.1993408203125, 720.0], [186.81039428710938, 658.5803833007812, 1065.1734619140625, 720.0], [185.05154418945312, 657.6261596679688, 1061.0946044921875, 720.0], [184.885986328125, 656.2237548828125, 1061.4979248046875, 720.0]]"
96,"[[188.941162109375, 659.2484130859375, 1059.4384765625, 720.0], [216.25140380859375, 658.6046752929688, 1081.137451171875, 720.0], [212.63711547851562, 642.4102783203125, 1085.4183349609375, 720.0]]"
97,"[[212.75, 644.2681884765625, 1085.36279296875, 720.0]]"
98,"[[637.9790649414062, 322.58770751953125, 683.8876342773438, 354.4798583984375], [641.1448974609375, 322.8471374511719, 685.986328125, 354.6155090332031], [642.4188842773438, 322.2838439941406, 688.5580444335938, 357.0401916503906], [643.6527709960938, 322.66937255859375, 691.9467163085938, 356.75714111328125], [646.38232421875, 324.3293151855469, 696.552734375, 356.8023376464844]]"
99,"[[187.06439208984375, 657.8792724609375, 1064.77880859375, 720.0]]"
100,"[[187.982421875, 657.7271118164062, 1063.4940185546875, 720.0]]"
101,"[[570.9219360351562, 318.5603332519531, 635.3130493164062, 379.2703552246094], [572.5626220703125, 318.1041259765625, 637.2752685546875, 379.2059326171875], [574.7973022460938, 318.2240905761719, 638.7031860351562, 378.3868713378906], [577.10986328125, 318.77618408203125, 640.8807373046875, 377.200439453125], [578.1369018554688, 316.9239807128906, 641.4020385742188, 376.9264831542969], [580.5332641601562, 317.92279052734375, 643.4998168945312, 376.30169677734375], [582.091796875, 317.53533935546875, 644.192626953125, 375.5821533203125], [583.375244140625, 322.9498291015625, 645.1153564453125, 376.7481689453125], [584.3822021484375, 322.7726135253906, 647.0521240234375, 377.1992492675781], [588.068115234375, 319.1746520996094, 648.8214111328125, 377.4958801269531], [588.272216796875, 320.97418212890625, 648.79931640625, 377.9716796875]]"
102,"[[187.89279174804688, 658.5841064453125, 1068.8427734375, 720.0]]"
103,"[[215.9608154296875, 645.053466796875, 1083.5880126953125, 720.0], [188.35693359375, 659.4152221679688, 1057.3214111328125, 720.0]]"
104,"[[187.70565795898438, 658.1892700195312, 1060.9259033203125, 720.0], [188.11349487304688, 658.9654541015625, 1063.928955078125, 720.0], [187.02667236328125, 658.8731689453125, 1060.236572265625, 720.0], [189.09628295898438, 658.4942016601562, 1066.4703369140625, 720.0], [185.42205810546875, 658.1336669921875, 1061.85693359375, 719.92919921875], [225.08999633789062, 659.1389770507812, 1077.0404052734375, 719.8789672851562], [227.69607543945312, 659.0540161132812, 1076.1497802734375, 719.7479858398438], [219.42449951171875, 658.6415405273438, 1076.455078125, 719.7319946289062]]"
